latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.673111,-89.17432,793.0,-21600,America/El_Salvador,GMT-6

time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),surface_pressure (hPa),shortwave_radiation (W/m²),dew_point_2m (°C),wind_direction_10m (°),et0_fao_evapotranspiration (mm),rain (mm),cloud_cover (%),direct_radiation (W/m²),direct_normal_irradiance (W/m²)
2025-03-21T06:00,19.8,67,14.9,35.3,925.5,0.0,13.6,337,0.05,0.00,1,0.0,0.0
2025-03-21T07:00,22.0,60,14.7,36.4,926.5,75.0,13.8,340,0.10,0.00,1,50.0,320.9
2025-03-21T08:00,23.9,53,15.5,39.2,927.6,312.0,13.6,347,0.25,0.00,0,247.0,689.4
2025-03-21T09:00,26.0,44,15.7,43.2,928.7,563.0,13.0,354,0.43,0.00,1,481.0,830.1
2025-03-21T10:00,28.4,36,16.3,45.0,928.9,777.0,12.1,6,0.61,0.00,0,684.0,898.6
2025-03-21T11:00,29.8,32,16.2,45.7,928.9,932.0,11.5,14,0.73,0.00,3,834.0,935.7
2025-03-21T12:00,31.2,28,16.0,45.4,927.8,1015.0,10.6,19,0.82,0.00,68,914.0,951.4
2025-03-21T13:00,32.6,25,17.5,46.4,926.7,1024.0,10.2,25,0.86,0.00,72,924.0,957.7
2025-03-21T14:00,34.1,23,15.1,46.8,925.6,942.0,9.9,26,0.81,0.00,87,840.0,930.0
2025-03-21T15:00,33.2,23,7.5,42.8,924.3,740.0,9.1,79,0.61,0.00,87,625.0,801.0
2025-03-21T16:00,30.4,34,7.3,27.7,924.3,551.0,12.8,132,0.44,0.00,58,428.0,708.2
2025-03-21T17:00,29.1,42,4.8,25.9,924.4,323.0,15.1,101,0.25,0.00,3,250.0,645.4
2025-03-21T18:00,28.0,43,8.4,21.6,924.9,96.0,14.3,74,0.12,0.00,4,63.0,367.8
2025-03-21T19:00,26.6,39,12.0,29.9,925.5,0.0,11.4,9,0.14,0.00,12,0.0,0.0
2025-03-21T20:00,25.6,45,8.5,29.5,926.2,0.0,12.8,5,0.07,0.00,0,0.0,0.0
2025-03-21T21:00,24.7,50,7.1,20.9,926.9,0.0,13.6,350,0.05,0.00,1,0.0,0.0
2025-03-21T22:00,23.2,58,10.9,23.8,927.4,0.0,14.6,326,0.06,0.00,1,0.0,0.0
2025-03-21T23:00,21.6,64,11.4,25.9,927.2,0.0,14.4,321,0.05,0.00,5,0.0,0.0
2025-03-22T00:00,20.8,64,11.8,26.3,926.9,0.0,13.7,324,0.05,0.00,5,0.0,0.0
2025-03-22T01:00,20.2,62,12.1,28.4,926.4,0.0,12.6,323,0.05,0.00,2,0.0,0.0
2025-03-22T02:00,19.7,60,12.4,29.2,925.9,0.0,11.8,320,0.06,0.00,0,0.0,0.0
2025-03-22T03:00,19.4,60,12.1,29.2,925.4,0.0,11.4,319,0.05,0.00,0,0.0,0.0
2025-03-22T04:00,19.0,61,11.9,28.4,925.0,0.0,11.4,319,0.05,0.00,0,0.0,0.0
2025-03-22T05:00,18.6,64,12.2,28.4,925.2,0.0,11.6,317,0.05,0.00,0,0.0,0.0
2025-03-22T06:00,18.4,65,13.0,30.2,925.5,0.0,11.7,316,0.05,0.00,0,0.0,0.0
2025-03-22T07:00,19.9,63,12.1,30.6,926.1,77.0,12.7,322,0.08,0.00,3,51.0,324.3
2025-03-22T08:00,22.7,50,11.9,32.4,927.2,314.0,11.8,338,0.24,0.00,65,249.0,689.6
2025-03-22T09:00,24.9,44,13.2,36.0,928.1,562.0,11.8,336,0.41,0.00,76,476.0,817.8
2025-03-22T10:00,27.3,38,11.3,35.6,928.4,772.0,11.5,340,0.57,0.00,100,665.0,870.9
2025-03-22T11:00,29.5,32,10.3,34.6,928.0,909.0,10.9,359,0.70,0.00,100,746.0,835.1
2025-03-22T12:00,31.4,26,9.1,32.4,926.9,988.0,9.8,34,0.77,0.00,35,814.0,845.8
2025-03-22T13:00,32.9,21,8.9,30.6,926.0,1018.0,8.0,54,0.81,0.00,66,908.0,939.8
2025-03-22T14:00,33.5,19,7.1,31.0,925.0,939.0,6.4,80,0.75,0.00,52,820.0,906.7
2025-03-22T15:00,31.8,26,8.6,29.2,924.1,795.0,9.7,164,0.63,0.00,100,694.0,888.5
2025-03-22T16:00,29.2,44,10.7,32.8,923.8,569.0,15.7,173,0.45,0.00,96,452.0,747.2
2025-03-22T17:00,27.8,47,10.5,31.7,923.7,334.0,15.3,193,0.28,0.00,30,253.0,652.5
2025-03-22T18:00,26.5,49,7.8,29.5,924.0,99.0,15.0,188,0.11,0.00,18,65.0,379.0
2025-03-22T19:00,25.5,51,1.8,17.6,924.5,0.0,14.6,276,0.03,0.00,75,0.0,0.0
2025-03-22T20:00,25.5,51,4.0,9.0,925.2,0.0,14.5,339,0.02,0.00,91,0.0,0.0
2025-03-22T21:00,25.4,51,4.8,9.4,926.2,0.0,14.5,347,0.03,0.00,96,0.0,0.0
2025-03-22T22:00,24.6,52,8.6,18.0,926.7,0.0,14.0,327,0.06,0.00,1,0.0,0.0
2025-03-22T23:00,23.7,56,6.9,18.0,926.6,0.0,14.3,323,0.04,0.00,1,0.0,0.0
2025-03-23T00:00,22.5,62,8.3,17.6,925.9,0.0,14.8,333,0.04,0.00,3,0.0,0.0
2025-03-23T01:00,21.3,68,7.2,18.0,925.0,0.0,15.2,323,0.02,0.00,1,0.0,0.0
2025-03-23T02:00,20.6,73,8.2,18.4,924.6,0.0,15.5,324,0.02,0.00,0,0.0,0.0
2025-03-23T03:00,20.0,76,9.7,21.2,924.5,0.0,15.6,320,0.02,0.00,0,0.0,0.0
2025-03-23T04:00,19.4,79,10.3,23.0,924.3,0.0,15.6,311,0.02,0.00,0,0.0,0.0
2025-03-23T05:00,19.0,79,11.7,25.9,924.5,0.0,15.4,311,0.02,0.00,0,0.0,0.0
2025-03-23T06:00,19.1,77,11.5,26.6,925.0,0.0,15.1,312,0.02,0.00,0,0.0,0.0
2025-03-23T07:00,21.1,69,10.9,26.3,925.9,77.0,15.1,314,0.07,0.00,0,50.0,315.1
2025-03-23T08:00,24.0,56,9.0,26.6,927.0,313.0,14.6,323,0.23,0.00,0,247.0,678.9
2025-03-23T09:00,26.8,44,6.9,25.9,927.7,567.0,13.7,345,0.41,0.00,0,484.0,827.9
2025-03-23T10:00,29.3,33,7.8,26.6,927.7,781.0,11.5,19,0.59,0.00,0,688.0,898.3
2025-03-23T11:00,31.0,27,7.2,27.4,927.5,935.0,9.9,63,0.72,0.00,0,836.0,933.7
2025-03-23T12:00,32.2,24,7.4,27.7,926.6,1017.0,9.3,83,0.79,0.00,0,914.0,948.0
2025-03-23T13:00,33.1,24,6.0,27.7,925.3,1020.0,10.0,93,0.80,0.00,1,918.0,948.8
2025-03-23T14:00,33.0,27,7.2,26.3,924.1,942.0,11.4,167,0.74,0.00,1,842.0,930.0
2025-03-23T15:00,31.1,40,13.3,39.6,923.4,791.0,15.7,177,0.64,0.00,0,697.0,891.5
2025-03-23T16:00,29.4,44,13.8,41.0,923.4,584.0,15.9,198,0.48,0.00,0,501.0,827.5
2025-03-23T17:00,27.5,46,9.8,37.8,923.3,327.0,14.7,206,0.27,0.00,0,255.0,656.9
2025-03-23T18:00,25.6,59,9.3,28.4,923.3,97.0,17.0,188,0.10,0.00,3,64.0,372.8
2025-03-23T19:00,24.9,62,7.1,23.4,924.0,0.0,17.1,234,0.06,0.00,2,0.0,0.0
2025-03-23T20:00,25.0,63,5.1,17.6,924.5,0.0,17.5,238,0.02,0.00,23,0.0,0.0
2025-03-23T21:00,25.2,61,4.9,12.2,925.5,0.0,17.2,309,0.02,0.00,99,0.0,0.0
2025-03-23T22:00,25.4,60,1.2,8.6,926.2,0.0,17.1,39,0.00,0.00,59,0.0,0.0
2025-03-23T23:00,24.9,63,1.2,5.8,925.8,0.0,17.5,141,0.00,0.00,76,0.0,0.0
2025-03-24T00:00,24.4,64,0.8,5.4,925.1,0.0,17.2,333,0.00,0.00,53,0.0,0.0
2025-03-24T01:00,24.2,62,1.7,5.0,924.5,0.0,16.4,328,0.00,0.00,83,0.0,0.0
2025-03-24T02:00,23.9,63,4.1,9.0,924.2,0.0,16.4,331,0.01,0.00,83,0.0,0.0
2025-03-24T03:00,23.4,64,3.0,10.1,923.9,0.0,16.3,303,0.00,0.00,79,0.0,0.0
2025-03-24T04:00,22.9,66,0.8,6.8,923.6,0.0,16.1,315,0.00,0.00,43,0.0,0.0
2025-03-24T05:00,22.4,67,2.4,6.1,923.8,0.0,15.9,318,0.00,0.00,38,0.0,0.0
2025-03-24T06:00,21.7,69,4.8,10.8,924.3,0.0,15.8,312,0.01,0.00,21,0.0,0.0
2025-03-24T07:00,23.5,64,3.7,13.0,925.5,74.0,16.4,293,0.05,0.00,9,44.0,274.8
2025-03-24T08:00,25.5,55,2.3,13.7,926.8,302.0,15.8,203,0.20,0.00,67,228.0,622.0
2025-03-24T09:00,27.9,47,1.3,14.4,927.5,551.0,15.4,34,0.38,0.00,98,460.0,783.4
2025-03-24T10:00,29.1,41,3.1,17.3,927.3,538.0,14.5,87,0.41,0.00,99,354.0,460.8
2025-03-24T11:00,29.9,38,4.2,20.5,926.6,578.0,14.0,126,0.46,0.00,84,254.0,283.1
2025-03-24T12:00,31.0,37,6.2,26.3,926.0,805.0,14.6,147,0.63,0.00,54,563.0,583.0
2025-03-24T13:00,30.9,40,7.4,28.8,925.2,831.0,15.6,162,0.65,0.00,38,637.0,657.5
2025-03-24T14:00,29.6,48,10.2,34.2,924.3,726.0,17.5,170,0.57,0.30,52,556.0,613.5
2025-03-24T15:00,28.0,58,12.3,34.9,923.8,619.0,18.8,192,0.47,1.10,62,440.0,562.2
2025-03-24T16:00,27.3,56,14.3,42.8,923.7,479.0,17.9,198,0.38,0.30,28,341.0,562.7
2025-03-24T17:00,27.1,58,12.0,39.6,923.9,304.0,18.0,199,0.25,0.00,24,226.0,581.7
2025-03-24T18:00,25.5,60,8.5,32.0,924.1,91.0,17.3,198,0.10,0.00,6,57.0,331.7
2025-03-24T19:00,24.0,75,7.0,24.1,924.3,0.0,19.2,224,0.04,0.00,2,0.0,0.0
2025-03-24T20:00,23.8,75,5.6,18.4,924.7,0.0,19.2,248,0.01,0.00,14,0.0,0.0
2025-03-24T21:00,24.0,73,5.1,13.3,925.6,0.0,18.8,342,0.01,0.00,28,0.0,0.0
2025-03-24T22:00,23.7,75,5.3,11.5,926.7,0.0,19.0,352,0.01,0.00,65,0.0,0.0
2025-03-24T23:00,23.5,77,2.7,10.1,927.1,0.0,19.2,328,0.00,0.00,96,0.0,0.0
2025-03-25T00:00,23.5,77,0.6,5.0,926.8,0.0,19.2,304,0.00,0.00,99,0.0,0.0
2025-03-25T01:00,23.4,77,4.7,9.0,926.1,0.0,19.0,320,0.00,0.00,99,0.0,0.0
2025-03-25T02:00,22.9,78,4.3,10.1,925.5,0.0,18.8,343,0.00,0.00,98,0.0,0.0
2025-03-25T03:00,22.7,77,7.3,15.1,925.1,0.0,18.4,330,0.01,0.00,71,0.0,0.0
2025-03-25T04:00,21.9,79,6.9,15.5,924.9,0.0,18.0,321,0.01,0.00,88,0.0,0.0
2025-03-25T05:00,21.3,81,8.2,17.3,925.0,0.0,17.8,319,0.01,0.00,98,0.0,0.0
2025-03-25T06:00,21.0,81,8.3,18.0,925.6,0.0,17.7,321,0.01,0.00,99,0.0,0.0
2025-03-25T07:00,23.5,75,6.4,17.6,926.8,74.0,18.7,322,0.06,0.00,99,39.0,241.5
2025-03-25T08:00,25.5,61,6.8,21.2,927.8,296.0,17.3,343,0.21,0.00,97,210.0,568.7
2025-03-25T09:00,27.6,51,8.6,26.6,928.4,543.0,16.5,360,0.41,0.00,96,441.0,747.9
2025-03-25T10:00,29.3,46,9.8,30.6,928.5,716.0,16.4,14,0.55,0.00,96,608.0,789.2
2025-03-25T11:00,31.0,38,9.0,30.6,928.1,766.0,15.1,16,0.61,0.00,98,559.0,621.7
2025-03-25T12:00,32.4,32,6.7,29.2,927.1,882.0,13.7,27,0.70,0.00,62,636.0,657.5
2025-03-25T13:00,31.9,31,6.0,25.9,925.9,863.0,12.6,147,0.68,0.00,55,719.0,741.2
2025-03-25T14:00,29.0,57,11.6,37.1,924.8,772.0,19.6,161,0.58,0.00,59,571.0,629.4
2025-03-25T15:00,29.1,58,11.6,35.6,924.1,707.0,20.0,172,0.53,0.00,99,552.0,704.7
2025-03-25T16:00,27.1,63,15.4,42.8,924.0,526.0,19.4,196,0.39,0.00,96,375.0,618.4
2025-03-25T17:00,26.4,62,12.0,42.5,924.3,306.0,18.5,201,0.24,0.00,100,232.0,596.5
2025-03-25T18:00,25.2,71,8.3,32.4,924.6,82.0,19.6,179,0.08,0.00,100,45.0,261.6
2025-03-25T19:00,24.4,73,6.8,22.7,925.2,0.0,19.3,270,0.04,0.10,99,0.0,0.0
2025-03-25T20:00,24.9,70,6.6,21.6,925.5,0.0,19.1,317,0.02,0.00,100,0.0,0.0
2025-03-25T21:00,24.6,72,6.3,15.5,926.5,0.0,19.2,358,0.01,0.00,100,0.0,0.0
2025-03-25T22:00,24.8,70,8.6,19.8,927.2,0.0,18.9,345,0.03,0.00,100,0.0,0.0
2025-03-25T23:00,24.8,64,9.1,21.2,927.9,0.0,17.6,342,0.04,0.00,100,0.0,0.0
2025-03-26T00:00,24.1,66,9.0,20.9,927.6,0.0,17.2,345,0.04,0.00,100,0.0,0.0
2025-03-26T01:00,23.3,69,10.5,23.0,927.1,0.0,17.2,344,0.04,0.00,100,0.0,0.0
2025-03-26T02:00,22.6,72,11.3,24.8,926.3,0.0,17.3,340,0.03,0.00,100,0.0,0.0
2025-03-26T03:00,21.9,75,10.5,24.8,925.9,0.0,17.2,333,0.03,0.00,100,0.0,0.0
2025-03-26T04:00,21.3,76,9.9,23.8,925.8,0.0,16.9,333,0.02,0.00,97,0.0,0.0
2025-03-26T05:00,20.8,77,10.2,23.4,925.7,0.0,16.6,328,0.02,0.00,90,0.0,0.0
2025-03-26T06:00,20.6,77,10.6,24.1,926.0,0.0,16.3,326,0.02,0.00,80,0.0,0.0
2025-03-26T07:00,22.7,68,10.8,27.7,927.4,81.0,16.4,330,0.08,0.00,59,52.0,319.2
2025-03-26T08:00,24.7,58,12.5,32.8,928.4,317.0,16.0,337,0.24,0.00,49,245.0,658.7
2025-03-26T09:00,26.8,48,12.2,36.0,929.2,565.0,14.9,347,0.43,0.00,62,476.0,804.0
2025-03-26T10:00,29.3,37,9.9,35.3,929.4,776.0,13.0,360,0.60,0.00,92,676.0,875.0
2025-03-26T11:00,31.3,29,11.3,34.2,929.0,930.0,11.0,25,0.74,0.00,98,819.0,908.9
2025-03-26T12:00,32.8,22,12.0,36.7,927.9,1010.0,8.6,36,0.82,0.00,98,882.0,910.4
2025-03-26T13:00,33.3,24,11.6,37.4,927.2,1018.0,9.8,43,0.83,0.00,98,899.0,925.6
2025-03-26T14:00,34.0,22,9.2,37.8,925.9,904.0,9.1,47,0.75,0.00,100,744.0,819.2
2025-03-26T15:00,30.5,38,11.4,34.2,924.6,522.0,14.6,161,0.47,0.00,100,270.0,344.4
2025-03-26T16:00,28.9,50,10.0,36.4,924.2,502.0,17.4,171,0.40,0.00,99,322.0,530.5
2025-03-26T17:00,28.5,49,8.8,29.5,924.0,311.0,16.8,206,0.26,0.00,98,210.0,539.4
2025-03-26T18:00,26.9,52,5.9,26.3,924.4,93.0,16.2,180,0.09,0.00,100,53.0,307.8
2025-03-26T19:00,26.3,57,7.8,18.7,925.3,0.0,17.1,289,0.07,0.00,100,0.0,0.0
2025-03-26T20:00,26.0,52,3.5,18.4,926.2,0.0,15.5,21,0.01,0.00,100,0.0,0.0
2025-03-26T21:00,25.1,58,5.2,12.6,927.2,0.0,16.2,22,0.02,0.00,100,0.0,0.0
2025-03-26T22:00,24.8,57,6.0,13.7,927.8,0.0,15.8,339,0.03,0.00,99,0.0,0.0
2025-03-26T23:00,24.5,58,5.6,14.4,927.9,0.0,15.6,339,0.03,0.00,100,0.0,0.0
2025-03-27T00:00,23.8,60,6.4,15.1,927.4,0.0,15.6,333,0.03,0.00,100,0.0,0.0
2025-03-27T01:00,22.8,65,6.9,15.8,926.9,0.0,15.9,332,0.02,0.00,100,0.0,0.0
2025-03-27T02:00,21.9,70,8.4,18.0,926.1,0.0,16.2,323,0.02,0.00,100,0.0,0.0
2025-03-27T03:00,21.3,73,8.4,19.4,925.5,0.0,16.3,315,0.02,0.00,100,0.0,0.0
2025-03-27T04:00,20.7,75,9.5,21.6,925.1,0.0,16.2,314,0.02,0.00,100,0.0,0.0
2025-03-27T05:00,20.3,77,10.2,22.7,925.1,0.0,16.2,316,0.02,0.00,100,0.0,0.0
2025-03-27T06:00,20.0,79,11.6,25.9,925.5,0.0,16.2,314,0.02,0.00,100,0.0,0.0
2025-03-27T07:00,22.0,70,9.4,24.8,927.0,74.0,16.2,318,0.07,0.00,100,31.0,188.7
2025-03-27T08:00,24.2,59,8.5,25.6,928.0,285.0,15.6,325,0.21,0.00,100,172.0,459.2
2025-03-27T09:00,26.6,49,8.0,25.9,928.6,531.0,15.1,354,0.39,0.00,100,402.0,676.3
2025-03-27T10:00,28.9,41,9.3,29.5,928.6,756.0,14.5,24,0.57,0.00,100,629.0,812.0
2025-03-27T11:00,30.6,35,9.9,31.3,928.1,853.0,13.3,44,0.67,0.00,100,680.0,753.2
2025-03-27T12:00,32.7,29,11.0,34.6,927.1,963.0,12.1,56,0.78,0.00,99,813.0,837.9
2025-03-27T13:00,32.9,26,7.2,34.6,926.0,913.0,10.6,91,0.73,0.00,100,696.0,715.8
2025-03-27T14:00,31.1,37,10.6,33.8,925.2,805.0,14.8,156,0.65,0.00,97,631.0,694.1
2025-03-27T15:00,28.5,57,14.6,39.2,924.4,688.0,19.0,175,0.52,0.40,89,482.0,614.4
2025-03-27T16:00,26.9,54,11.5,43.2,924.0,468.0,16.9,215,0.37,0.00,44,327.0,538.4
2025-03-27T17:00,28.1,45,7.9,31.7,923.8,287.0,15.1,180,0.25,0.00,42,199.0,510.7
2025-03-27T18:00,26.1,60,8.0,25.6,924.3,86.0,17.8,188,0.09,0.00,37,51.0,295.9
2025-03-27T19:00,25.9,56,7.7,24.8,924.8,0.0,16.6,245,0.07,0.00,48,0.0,0.0
2025-03-27T20:00,26.1,58,4.4,16.9,925.5,0.0,17.1,251,0.02,0.00,65,0.0,0.0
2025-03-27T21:00,26.3,53,3.1,13.7,926.6,0.0,15.9,204,0.01,0.00,68,0.0,0.0
2025-03-27T22:00,25.4,54,3.6,10.8,927.5,0.0,15.5,33,0.01,0.00,83,0.0,0.0
2025-03-27T23:00,24.6,60,5.1,12.2,927.0,0.0,16.3,318,0.02,0.00,100,0.0,0.0
2025-03-28T00:00,24.3,61,0.7,10.8,926.6,0.0,16.4,346,0.00,0.00,100,0.0,0.0
2025-03-28T01:00,23.7,65,2.2,6.8,925.9,0.0,16.8,24,0.00,0.00,100,0.0,0.0
2025-03-28T02:00,22.9,70,4.2,9.7,925.3,0.0,17.1,335,0.00,0.00,100,0.0,0.0
2025-03-28T03:00,22.3,72,6.3,14.0,924.9,0.0,17.1,321,0.01,0.00,100,0.0,0.0
2025-03-28T04:00,21.6,75,6.8,14.8,924.6,0.0,17.0,312,0.01,0.00,100,0.0,0.0
2025-03-28T05:00,21.3,76,7.5,16.6,924.6,0.0,16.9,323,0.01,0.00,100,0.0,0.0
2025-03-28T06:00,20.8,78,7.8,17.3,924.7,0.0,16.9,318,0.01,0.00,93,0.0,0.0
2025-03-28T07:00,22.7,68,6.9,18.7,925.7,69.0,16.5,321,0.07,0.00,100,19.0,114.7
2025-03-28T08:00,25.2,56,4.9,18.4,926.9,279.0,15.9,354,0.20,0.00,100,157.0,416.4
2025-03-28T09:00,27.3,48,4.9,19.4,927.7,529.0,15.5,33,0.38,0.00,99,392.0,656.9
2025-03-28T10:00,29.5,41,8.0,27.0,928.0,741.0,14.8,65,0.57,0.00,98,596.0,767.4
2025-03-28T11:00,29.9,38,7.0,27.7,927.5,632.0,14.1,100,0.51,0.00,28,383.0,423.4
2025-03-28T12:00,31.7,32,8.2,29.5,926.8,907.0,13.2,122,0.72,0.00,58,724.0,745.1
2025-03-28T13:00,29.3,45,12.3,38.2,925.5,775.0,16.0,157,0.61,0.30,53,567.0,582.5
2025-03-28T14:00,28.0,54,11.4,39.2,924.7,737.0,17.7,175,0.55,0.80,41,559.0,614.4
2025-03-28T15:00,28.9,48,11.5,35.3,923.8,642.0,16.9,205,0.51,0.10,32,446.0,568.1
2025-03-28T16:00,28.2,48,9.4,34.6,923.5,530.0,16.1,187,0.41,0.10,75,408.0,671.3
2025-03-28T17:00,27.8,49,8.5,29.2,923.3,281.0,16.0,181,0.24,0.10,100,179.0,459.0
2025-03-28T18:00,26.0,61,6.7,24.1,923.5,80.0,17.8,199,0.08,0.00,100,39.0,226.1
2025-03-28T19:00,24.4,72,4.2,20.2,924.2,0.0,19.0,198,0.03,0.00,100,0.0,0.0
2025-03-28T20:00,24.4,72,3.4,13.0,924.7,0.0,19.1,270,0.00,0.00,100,0.0,0.0
2025-03-28T21:00,24.5,71,5.3,10.4,925.1,0.0,18.8,327,0.01,0.00,100,0.0,0.0
2025-03-28T22:00,24.5,70,2.1,10.1,926.0,0.0,18.6,38,0.00,0.00,100,0.0,0.0
2025-03-28T23:00,23.6,77,4.1,11.2,926.2,0.0,19.3,157,0.00,0.00,92,0.0,0.0
2025-03-29T00:00,22.8,83,1.9,10.8,925.7,0.0,19.8,197,0.00,0.00,98,0.0,0.0
